org;lum;agg;int;atm;col;com;dep;catr;infra;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;situ;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav;gps;lat;long;adr;numac;codeinsee;geoflamatch;nbimplique
5;1;9;1;1;6;88;60;4;0;0;0;;1;3;;;3;1;1;1;0;1;0;1;1;0;0;RAYNAUD (BD AUGUSTE);;10.8;;;;;259235;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;10;0;MATISSE (AV. HENRI);;10.8;;;;;259236;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;2;0;0;VERANY (BD J.B.);;10.8;;;;;259237;6088;O;2
5;5;9;1;1;7;88;60;4;0;0;0;;3;3;;;3;1;1;1;0;1;0;0;1;99;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;10.8;;;;;259238;6088;O;1
5;1;9;1;1;3;88;60;3;0;0;0;;2;4;;;0;1;1;1;0;1;0;1;1;0;0;PENETRANTE DU PAILLON;;10.8;;;;;259239;6088;O;2
5;5;9;1;1;4;88;60;4;0;0;0;;2;2;;;0;2;4;1;0;1;0;2;1;97;0;CARNOT (BD);;10.8;;;;;259240;6088;O;3
5;5;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;DOUANE (QUAI DE LA);;10.8;;;;;259241;6088;O;2
5;5;9;4;1;3;88;60;4;0;0;0;;2;3;;;0;1;2;1;0;1;0;1;1;30;0;BORNALA (AV. DE LA);;10.8;;;;;259242;6088;O;2
5;1;9;1;2;6;88;60;4;0;0;0;;2;3;;;0;2;1;1;0;1;0;1;1;38;0;RAY (AV. DU);;10.8;;;;;259243;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;0;;3;7;;;3;1;1;1;0;1;0;2;1;0;0;CASSIN (BD RENE);;10.8;;;;;259244;6088;O;3
5;1;9;3;1;3;88;60;4;0;0;0;;3;7;;;0;1;1;1;0;1;0;1;1;350;0;ANGLAIS (DU N° 265 AU N° 350);;10.8;;;;;259245;6088;O;2
5;1;7;6;1;3;4;60;2;5;0;0;;1;2;1;0;0;1;2;1;0;1;0;1;0;;0;RD6007;;10.8;;;;;259246;6004;O;2
5;1;7;3;1;3;4;60;4;0;0;0;;1;2;1;0;0;1;1;1;0;1;0;1;0;;0;ALBERT 1ER BD ET SQUARE;;10.8;;;;;259247;6004;O;2
5;1;7;3;1;3;4;60;4;5;0;0;;2;0;1;0;0;1;1;1;0;1;0;1;0;;0;ROCHAT AV.PHILIPPE;;10.8;;;;;259248;6004;O;2
5;1;7;1;1;6;4;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;89;0;ROCHAT AV.PHILIPPE;;10.8;;;;;259249;6004;O;2
5;1;1;1;1;6;4;60;2;0;0;0;;2;2;1;0;0;1;2;1;0;1;0;0;0;;0;POINCARE BD RAYMOND.;;10.8;;;;;259250;6004;O;1
5;5;6;1;1;3;155;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;0;1;111;0;LIBERTE AV.DE LA;;10.8;;;;;259251;6155;O;1
5;1;7;1;2;3;4;60;4;0;0;0;;2;2;;;0;3;3;0;0;1;0;2;1;417;0;SUQUETTE CH.DE LA;;10.8;;;;;259252;6004;O;3
5;1;6;1;1;1;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;112;0;NICE AVENUE DE (RN7);;10.8;;;;;259253;6027;O;2
5;1;6;6;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;LECLERC AVENUE DU GENERAL;;10.8;;;;;259254;6123;O;2
5;5;6;1;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;339;0;SAUVAIGO PIERRE AVENUE;;10.8;;;;;259255;6123;O;2
5;1;6;2;1;3;27;60;4;5;0;0;;2;3;;;0;1;1;1;0;1;0;1;2;;0;CHENES AVENUE DES;;10.8;;;;;259256;6027;O;2
5;1;7;2;1;3;29;60;4;5;0;0;;3;4;;;0;1;1;1;0;1;0;1;9;0;0;ANCIENS COMBATTANTS D'AFN (AVENUE DES);;10.8;;;;;259257;6029;O;2
5;1;6;3;1;3;30;60;4;5;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;15;0;TAVEL (RUE);;10.8;;;;;259258;6030;O;2
5;5;7;1;1;7;29;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;72;0;CROISETTE (BOULEVARD DE LA);;10.8;;;;;259259;6029;O;2
5;1;6;1;1;2;30;60;4;0;0;0;;0;2;;;0;1;0;1;0;1;0;1;9;0;0;JEANPIERRE (AVENUE MAURICE);;10.8;;;;;259260;6030;O;2
5;5;7;1;1;2;29;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;33;0;ALEXANDRE III (BOULEVARD );;10.8;;;;;259261;6029;O;2
5;5;7;2;1;3;29;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;REPUBLIQUE (BOULEVARD DE LA);;10.8;;;;;259262;6029;O;2
5;1;7;1;1;7;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;MIDI (BOULEVARD DU);;10.8;;;;;259263;6029;O;2
5;5;6;2;1;3;30;60;4;5;0;0;;3;2;;;0;1;1;1;0;1;0;1;9;0;0;MOULIN (BOULEVARD JEAN);;10.8;;;;;259264;6030;O;2
5;2;6;1;1;1;30;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;2;1;68;0;ROOSEVELT (AVENUE FRANKLIN)CANNET;;10.8;;;;;259265;6030;O;3
5;1;6;1;1;3;69;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;60;0;ROUQUIER (BOULEVARD EMMANUEL);;10.8;;;;;259266;6069;O;2
5;5;5;1;1;7;104;60;3;0;0;0;;2;2;;;0;1;3;3;0;1;0;0;1;91;0;AZUR (AVENUE DE LA COTE D');;10.8;;;;;259267;6104;O;1
5;2;6;1;2;6;83;60;9;0;0;0;;1;1;1;0;3;1;1;1;0;1;0;1;0;;0;GARE ROUTIERE;;10.8;;;;;259268;6083;O;2
5;5;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;34;0;CARAVADOSSI (AV.);;10.8;;;;;259269;6088;O;2
5;1;9;3;1;3;88;60;3;0;0;0;;2;2;;;0;2;3;1;0;1;0;1;1;0;0;OBSERVATOIRE (R. PRIV. DE L');;10.8;;;;;259270;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;1;0;0;GRENOBLE (ROUTE DE);;10.8;;;;;259271;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;4;1;1;0;1;0;1;1;63;0;FABRON (AV. DE) (JUSQU'AU N° 77);;10.8;;;;;259272;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;0;0;MARCEAU (R.);;10.8;;;;;259273;6088;O;2
5;1;9;2;1;6;88;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;49;0;RAY (AV. DU);;10.8;;;;;259274;6088;O;2
5;5;5;1;1;6;159;60;2;1;0;0;;2;2;;;0;2;2;1;0;1;0;0;1;0;0;MOYENNE CORNICHE;;10.8;;;;;259275;6159;O;1
5;1;9;2;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;ROASSAL (R. CLEMENT);;10.8;;;;;259276;6088;O;2
5;5;9;2;2;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;6;0;GUYNEMER (PL.);;10.8;;;;;259277;6088;O;2
5;5;9;1;1;2;88;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;682;0;RD 6202;;10.8;;;;;259278;6088;O;2
5;1;9;1;3;2;88;60;4;2;0;0;;1;1;;;0;2;1;1;0;1;0;1;1;0;0;GRENOBLE (ROUTE DE);;10.8;;;;;259279;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;3;1;1;0;1;0;1;1;55;0;PESSICART (JUSQU'AU 270/283);;10.8;;;;;259280;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;0;;1;4;;;0;1;1;1;0;1;0;1;1;2;0;RISSO (BD);;10.8;;;;;259281;6088;O;2
5;1;9;3;1;5;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;2;1;100;0;ARENES DE CIMIEZ (AV. DES);;10.8;;;;;259282;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;0;0;DEUX EMMANUELS (QUAI DES);;10.8;;;;;259283;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;0;;1;4;;;0;1;1;1;0;1;0;1;1;0;0;ALLEGRE (AV. JEAN);;10.8;;;;;259284;6088;O;2
1;1;1;1;1;6;151;60;3;0;2565;0;;2;2;13;550;0;0;3;1;0;1;0;0;;;;;;10.8;;4393400;726700;;259285;6151;O;1
1;1;5;1;1;1;161;60;3;0;6007;0;;2;0;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259286;6161;O;2
1;1;1;6;1;3;79;60;3;5;60098;0;;0;0;0;0;1;2;0;1;0;1;0;1;;;;;;10.8;;0;0;;259287;6079;O;2
1;1;5;1;1;1;79;60;3;0;7;0;;2;2;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259288;6079;O;2
1;1;1;1;1;6;134;60;3;0;6085;0;;2;2;0;100;0;0;2;1;0;1;0;0;;;;;;10.8;;0;0;;259289;6134;O;1
1;1;5;1;1;6;157;60;4;5;0;0;;0;0;0;0;0;0;0;1;0;1;0;1;;;;;;10.8;;4372900;711000;;259290;6157;O;2
1;1;1;1;1;1;122;60;4;0;0;0;;2;0;0;0;0;0;2;1;0;1;0;1;;;;;;10.8;;0;0;;259291;6122;O;2
1;3;1;1;1;3;128;60;3;0;36;0;;2;0;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;4368000;712900;;259292;6128;O;2
1;5;5;1;2;2;157;60;3;0;2210;0;A;2;0;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259293;6157;O;2
1;1;5;2;1;1;65;60;3;0;18;0;;2;2;9;450;0;2;3;1;0;1;0;1;;;;;;10.8;;0;0;;259294;6065;O;2
1;1;1;1;8;3;150;60;3;5;6007;0;;3;0;58;550;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259297;6150;O;2
1;3;1;1;1;2;149;60;1;0;2;8;;0;2;207;60;0;0;0;1;0;1;0;1;;;;;;10.8;;0;0;;259298;6149;O;2
1;5;1;9;2;2;4;60;1;3;8;8;A;1;6;0;0;0;3;1;1;0;1;0;1;;;;;;10.8;;0;0;;259299;6004;O;2
1;2;1;1;8;6;85;60;3;3;85;0;;1;0;0;0;3;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259300;6085;O;2
1;1;4;1;1;1;108;60;3;0;9;0;;3;0;4;0;0;1;1;1;0;1;0;2;;;;;;10.8;;0;0;;259301;6108;O;3
1;5;5;1;1;6;85;60;3;0;3;0;;2;2;0;0;0;2;1;1;0;1;0;0;;;;;;10.8;;0;0;;259302;6085;O;1
1;1;1;1;1;7;18;60;3;0;504;0;;2;3;2;600;0;3;2;1;0;1;0;0;;;;;;10.8;;4361900;709300;;259303;6018;O;1
1;1;1;1;1;1;18;60;3;0;504;0;;2;2;7;500;0;1;3;1;0;1;0;1;;;;;;10.8;;4363800;706700;;259304;6018;O;2
1;1;1;1;1;7;152;60;3;0;604;0;;2;2;1;0;0;2;2;1;0;1;0;0;;;;;;10.8;;0;0;;259305;6152;O;1
1;3;1;1;1;2;105;60;3;0;2085;0;;2;2;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;4366600;707400;;259306;6105;O;2
1;1;1;1;7;7;103;60;4;0;0;0;;2;2;0;900;0;0;3;0;0;1;0;0;;;;;;10.8;;0;0;;259307;6103;O;1
1;5;5;1;1;3;161;60;3;0;6007;0;;2;2;0;0;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259308;6161;O;2
1;1;5;9;1;6;161;60;6;0;0;0;;0;0;0;0;0;0;0;0;0;1;0;1;;;;;;10.8;;0;0;;259309;6161;O;2
1;1;5;1;1;6;79;60;2;0;7;7;;2;2;0;0;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259310;6079;O;2
1;1;1;6;1;1;79;60;4;0;0;0;;2;0;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259311;6079;O;2
1;2;1;1;1;6;150;60;3;0;53;0;;2;0;14;500;0;2;3;1;0;1;0;0;;;;;;10.8;;72900;12300;;259314;6150;O;1
1;1;1;1;1;3;99;60;2;0;6202;0;;2;2;57;800;0;1;2;1;0;1;0;2;;;;;;10.8;;4395800;690300;;259315;6099;O;3
1;1;1;1;1;7;88;60;1;0;8;0;;3;3;190;200;0;4;1;1;0;1;0;0;;;;;;10.8;;4371300;719600;;259316;6088;O;1
1;3;1;1;1;6;161;60;1;0;8;0;;3;4;177;350;0;3;2;1;0;1;0;1;;;;;;10.8;;0;0;;259317;6161;O;2
1;3;1;1;1;7;161;60;1;0;8;0;A;3;0;0;0;0;1;1;2;0;1;0;0;;;;;;10.8;;0;0;;259318;6161;O;1
1;5;5;1;1;1;90;60;3;0;9;0;;2;1;7;500;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259319;6090;O;2
1;5;4;1;1;6;112;60;3;5;2085;0;;2;0;9;800;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259320;6112;O;2
1;1;1;1;2;1;89;60;3;0;3;0;;2;2;17;600;0;4;1;1;0;1;0;1;;;;;;10.8;;4367600;698400;;259321;6089;O;2
1;1;1;1;1;1;89;60;3;0;3;3;;2;2;0;0;0;2;4;1;0;1;0;1;;;;;;10.8;;0;0;;259322;6089;O;2
5;2;7;1;1;6;4;60;4;0;0;0;;2;2;1;0;0;2;1;1;0;1;0;1;0;;0;WILSON BD;;10.8;;;;;259323;6004;O;2
5;1;7;1;1;6;4;60;4;0;0;0;;3;2;1;0;0;4;3;1;0;1;0;1;0;;0;REIBAUD AV.;;10.8;;;;;259324;6004;O;2
5;5;7;3;1;3;4;60;4;0;0;0;;0;2;1;0;0;1;0;1;0;1;0;2;0;;0;SAINT CLAUDE CH.DE;;10.8;;;;;259325;6004;O;3
5;5;7;1;1;6;4;60;9;0;0;0;;0;0;1;0;0;1;1;0;0;1;0;1;0;;0;GRASSE RTE DE;;10.8;;;;;259326;6004;O;2
5;5;7;1;1;6;4;60;3;0;0;0;;3;2;1;0;0;1;1;1;0;1;0;0;0;;0;RD6098;;10.8;;;;;259327;6004;O;1
5;1;7;1;1;3;4;60;3;0;0;0;;2;2;1;0;0;0;1;1;0;1;0;0;0;;0;ROCHAT AV.PHILIPPE;;10.8;;;;;259328;6004;O;1
5;1;1;3;1;1;4;60;4;0;0;0;;2;1;1;0;0;1;3;1;0;1;0;1;0;;0;BEAUMONT AV.MRS LD;;10.8;;;;;259329;6004;O;2
5;1;7;1;1;6;4;60;3;0;0;0;;1;1;1;0;0;1;1;1;0;1;0;1;0;;0;GRASSE RTE DE;;10.8;;;;;259330;6004;O;2
5;1;7;1;1;2;4;60;2;0;0;0;;0;2;;;0;1;1;1;0;1;0;1;1;1791;0;NICE(RN.7) AV.ET RTE DE;;10.8;;;;;259331;6004;O;2
5;5;6;2;1;3;27;60;4;5;0;0;;1;2;;;0;1;1;1;0;1;0;1;2;;0;RENOIR AVENUE AUGUSTE;;10.8;;;;;259332;6027;O;2
5;1;6;3;1;3;27;60;3;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259333;6027;O;2
5;1;6;3;1;6;123;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;1;0;ZOO AVENUE DU;;10.8;;;;;259334;6123;O;2
5;1;6;1;1;2;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;PONANT AVENUE DU;;10.8;;;;;259335;6123;O;2
5;1;6;1;1;3;27;60;4;0;0;0;;3;2;;;0;1;1;1;0;1;0;1;1;132;0;ALPES AVENUE DES;;10.8;;;;;259336;6027;O;2
5;5;6;3;1;3;27;60;2;5;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;;0;NICE AVENUE DE (RN7);;10.8;;;;;259337;6027;O;2
5;5;6;3;1;3;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;GARE AVENUE DE LA;;10.8;;;;;259338;6027;O;2
5;1;6;3;1;2;123;60;4;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;DE GAULLE GENERAL AVENUE;;10.8;;;;;259339;6123;O;2
5;1;6;3;1;2;123;60;4;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;SAUVAIGO PIERRE AVENUE;;10.8;;;;;259340;6123;O;2
5;1;6;1;1;2;123;60;4;0;0;0;;2;1;;;0;1;1;0;0;1;0;1;2;;0;COUSTEAU JEAN YVES PROMENADE;;10.8;;;;;259341;6123;O;2
5;5;6;1;1;6;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;0;2;;0;LECLERC GENERAL AVENUE;;10.8;;;;;259342;6123;O;1
5;1;6;2;1;2;27;60;2;5;0;0;;2;3;;;0;1;1;0;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259343;6027;O;2
5;5;6;3;1;3;27;60;2;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259344;6027;O;2
5;5;6;3;1;3;27;60;2;5;0;0;;2;3;;;0;1;1;0;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259345;6027;O;2
5;5;6;1;3;6;30;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;45;0;SADI CARNOT (BOULEVARD);;10.8;;;;;259346;6030;O;2
5;5;7;1;1;5;29;60;3;0;0;0;;2;5;;;0;2;1;1;0;1;0;2;1;24;0;CARNOT (BOULEVARD);;10.8;;;;;259347;6029;O;3
5;1;7;3;1;7;29;60;4;0;0;0;;3;4;;;0;1;3;1;0;1;0;0;1;0;0;CROISETTE (BOULEVARD DE LA);;10.8;;;;;259348;6029;O;1
5;5;7;2;2;3;29;60;4;0;0;0;;2;4;;;0;1;1;1;0;1;0;1;1;0;0;COUVERTURE VOIE FERREE;;10.8;;;;;259349;6029;O;2
5;1;7;3;1;2;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;9;0;0;CANNES (RUE DE)(BOCCA);;10.8;;;;;259350;6029;O;2
5;5;7;3;1;3;29;60;4;5;0;0;;3;4;;;0;1;1;1;0;1;0;1;9;0;0;ANCIENS COMBATTANTS D'AFN (AVENUE DES);;10.8;;;;;259351;6029;O;2
5;2;6;1;1;3;30;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;;0;CAMPELIERES (CHEMIN DES);;10.8;;;;;259352;6030;O;2
5;1;6;1;1;6;69;60;5;0;0;0;;0;0;;;0;1;1;0;0;1;0;1;1;99;0;SIDI BRAHIM (AVENUE);;10.8;;;;;259353;6069;O;2
5;1;6;1;1;6;83;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;25;0;VERDUN (AVENUE DE);;10.8;;;;;259354;6083;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;20;;;0;1;1;1;0;1;0;1;1;17;0;DIABLES BLEUS (AV. DES);;10.8;;;;;259355;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;0;;2;5;;;0;1;1;1;0;1;0;1;1;7;0;CARABACEL (BD);;10.8;;;;;259356;6088;O;2
5;1;5;2;1;3;159;60;4;0;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;0;0;ALBERT 1ER (AVENUE);;10.8;;;;;259357;6159;O;2
5;5;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;4;0;1;0;1;1;56;0;MONTEL (BD PAUL);;10.8;;;;;259358;6088;O;2
5;1;9;1;8;2;88;60;4;2;0;0;;1;3;;;0;1;1;1;0;1;0;2;1;0;0;CARIGLIANOS (PONTS);;10.8;;;;;259359;6088;O;3
5;5;9;1;1;6;88;60;4;0;0;0;;2;3;;;3;2;1;1;0;1;0;0;1;69;0;CESSOLE (BD DE) (JUSQU'AU N° 93/110);;10.8;;;;;259360;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;126;0;NAPOLEON III (BD);;10.8;;;;;259361;6088;O;2
5;4;9;1;2;6;88;60;4;0;0;0;;2;2;;;0;1;1;0;0;1;0;1;1;0;0;POMPIDOU (BD GEORGES);;10.8;;;;;259362;6088;O;2
5;1;9;3;1;6;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;1;0;1;1;0;0;HUGO (BD VICTOR);;10.8;;;;;259363;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;0;;;0;1;1;1;0;1;0;1;1;0;0;SLAMA (RUE MAURICE);;10.8;;;;;259364;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;1;1;1;5;0;1;0;1;1;;0;LYAUTEY (AV. DU MAL);;10.8;;;;;259365;6088;O;2
5;5;1;1;1;6;88;60;3;0;0;0;;2;2;48;900;0;1;2;1;0;1;0;0;0;;0;RD 6098;;10.8;;;;;259366;6088;O;1
5;1;9;1;1;2;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;1;0;1;1;0;0;SLAMA (RUE MAURICE);;10.8;;;;;259367;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;0;0;BEHRA (BD JEAN);;10.8;;;;;259368;6088;O;2
5;4;9;2;1;3;88;60;3;0;0;0;;2;4;;;0;2;1;1;0;1;0;1;2;0;0;CARNOT (BD);;10.8;;;;;259369;6088;O;2
5;5;9;1;1;5;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;1;0;1;1;0;0;RIVOLI (R. DE);;10.8;;;;;259370;6088;O;2
1;1;1;1;1;3;57;60;3;5;2204;0;;2;2;17;500;3;3;1;1;0;1;0;1;;;;;;10.8;;0;0;;259371;6057;O;2
1;1;5;1;7;6;149;60;9;0;0;0;;1;1;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259372;6149;O;2
1;1;5;1;1;1;161;60;9;0;0;0;;0;0;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;0;0;;259373;6161;O;2
1;1;5;1;1;6;95;60;3;0;2562;0;;2;0;5;500;0;0;1;1;0;1;0;1;;;;;;10.8;;0;0;;259374;6095;O;2
1;2;5;1;1;6;95;60;3;0;2562;0;;0;2;6;500;0;1;1;1;0;1;0;0;;;;;;10.8;;0;0;;259375;6095;O;1
1;5;5;1;8;6;33;60;4;0;0;0;;2;0;0;0;0;1;1;3;0;1;0;1;;;;;;10.8;;0;0;;259376;6033;O;2
1;1;1;9;1;3;59;60;3;0;6098;0;;2;2;52;550;0;1;2;1;0;1;0;1;;;;;;10.8;;0;0;;259377;6059;O;2
1;5;1;1;1;7;150;60;1;7;8;0;;3;1;0;600;0;0;1;1;0;1;0;0;;;;;;10.8;;4374900;738300;;259378;6150;O;1
1;1;1;1;1;6;85;60;1;0;8;0;;3;3;166;100;0;2;3;1;0;1;0;0;;;;;;10.8;;0;0;;259379;6085;O;1
1;3;1;9;1;6;79;60;1;0;8;0;;3;3;155;500;0;1;1;1;0;1;0;0;;;;;;10.8;;0;0;;259380;6079;O;1
1;5;5;1;1;1;85;60;3;5;6085;0;;2;2;64;500;0;1;1;1;0;1;0;1;;;;;;10.8;;0;0;;259381;6085;O;2
1;5;1;1;1;3;152;60;3;0;4;0;;2;2;0;0;0;2;1;1;0;1;0;1;;;;;;10.8;;4364700;702500;;259382;6152;O;2
5;5;7;2;1;3;4;60;4;5;0;0;;2;2;1;0;0;1;1;1;0;1;0;1;0;;0;GRASSE RTE DE;;10.8;;;;;259383;6004;O;2
5;1;7;1;1;4;4;60;4;0;0;0;;2;2;1;0;0;1;1;1;0;1;0;2;0;;0;GALLICE AV.ET PASSAGE;;10.8;;;;;259384;6004;O;3
5;1;7;1;1;3;4;60;4;0;0;0;;1;3;1;0;0;1;1;1;0;1;0;0;0;;0;CHAUDON RUE DU DIRECTEUR;;10.8;;;;;259385;6004;O;1
5;1;7;1;1;3;4;60;4;0;0;0;;2;2;1;0;0;0;0;0;0;1;0;0;0;;0;SAINT JEAN RTE ET CH.DE;;10.8;;;;;259386;6004;O;1
5;5;7;1;2;3;4;60;4;0;0;0;;2;2;;;0;2;1;1;0;1;0;1;1;0;0;JEAN CH.ET RTE DE ST;;10.8;;;;;259387;6004;O;2
5;1;6;3;1;3;27;60;2;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259388;6027;O;2
5;5;6;2;1;3;27;60;2;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;NICE AVENUE DE (RN7);;10.8;;;;;259389;6027;O;2
5;1;6;7;1;3;123;60;4;0;0;0;;1;2;;;0;1;1;1;0;1;0;1;2;;0;LECLERC GENERAL AVENUE;;10.8;;;;;259390;6123;O;2
5;1;6;3;1;2;27;60;2;5;0;0;;2;3;;;0;1;1;1;0;1;0;1;1;;0;NICE AVENUE DE (RN7);;10.8;;;;;259391;6027;O;2
5;5;6;1;1;2;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;40;0;CANEBIERS CHEMIN DES;;10.8;;;;;259392;6027;O;2
5;5;6;1;2;1;27;60;4;0;0;0;;2;2;;;0;2;2;1;0;1;0;1;2;62;0;CAMPANETTE CHEMIN DE LA;;10.8;;;;;259393;6027;O;2
5;5;6;1;1;3;27;60;2;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;93;0;NICE AVENUE DE (RN7);;10.8;;;;;259394;6027;O;2
5;5;6;1;1;2;27;60;3;0;0;0;;3;4;;;0;1;1;1;0;1;0;1;2;;0;PLAGE BOULEVARD DE LA;;10.8;;;;;259395;6027;O;2
5;1;6;1;2;1;123;60;4;0;0;0;;1;2;;;0;2;4;1;0;1;0;1;2;;0;TOUR MONTEE DE LA;;10.8;;;;;259396;6123;O;2
5;1;6;6;1;6;27;60;4;5;0;0;;3;2;;;0;1;1;1;0;1;0;1;2;;0;ALPES AVENUE DES;;10.8;;;;;259397;6027;O;2
5;1;6;3;1;6;27;60;4;5;0;0;;2;2;;;0;1;1;1;0;1;0;1;2;;0;LAUTIN CHEMIN DU;;10.8;;;;;259398;6027;O;2
5;1;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;273;0;POINT DU JOUR BOULEVARD DU;;10.8;;;;;259399;6123;O;2
5;5;7;1;1;3;29;60;3;0;0;0;;2;2;;;0;1;1;1;0;1;0;1;1;133;0;TONNER (AVENUE FRANCIS);;10.8;;;;;259400;6029;O;2
5;5;6;3;1;3;30;60;2;5;0;0;;1;2;;;0;1;1;1;0;1;0;1;1;86;0;DOUMER (BOULEVARD PAUL);;10.8;;;;;259401;6030;O;2
5;1;7;1;1;6;29;60;2;0;0;0;;2;4;;;0;1;1;1;0;1;0;1;1;13;0;CARNOT (BOULEVARD);;10.8;;;;;259402;6029;O;2
